ID,Husband_Education,Husband_Race,Couple_Race,Duration,Divorce
9237,Less than 12 years,Other Ethnic Groups,Same-Race,46.22,0
9239,Less than 12 years,Other Ethnic Groups,Same-Race,30.081,0
9241,12-15 years,Other Ethnic Groups,Same-Race,14.22,0
9243,Less than 12 years,Black,Mixed-Race,17.952,1
9245,Less than 12 years,Black,Same-Race,37.539,0
9248,Less than 12 years,Other Ethnic Groups,Mixed-Race,48.252,0
9255,12-15 years,Black,Same-Race,15.622,1
9263,12-15 years,Other Ethnic Groups,Same-Race,7.5045,1
9266,12-15 years,Other Ethnic Groups,Same-Race,2.6615,1
9269,Less than 12 years,Other Ethnic Groups,Mixed-Race,26.8885,1
9271,12-15 years,Other Ethnic Groups,Mixed-Race,20.1285,1
9273,Less than 12 years,Other Ethnic Groups,Same-Race,20.942,0
9281,12-15 years,Other Ethnic Groups,Same-Race,5.588,1
9284,16+ years,Other Ethnic Groups,Same-Race,3.0855,1
9292,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.904,0
9293,12-15 years,Black,Mixed-Race,11.904,0
9299,12-15 years,Other Ethnic Groups,Mixed-Race,5.383,0
9308,Less than 12 years,Other Ethnic Groups,Same-Race,1.084,1
9317,Less than 12 years,Other Ethnic Groups,Same-Race,12.2795,1
9325,Less than 12 years,Other Ethnic Groups,Same-Race,3.02,0
9328,Less than 12 years,Other Ethnic Groups,Mixed-Race,16,0
9331,12-15 years,Other Ethnic Groups,Mixed-Race,17.169,0
9336,12-15 years,Black,Same-Race,1.728,0
9339,12-15 years,Other Ethnic Groups,Mixed-Race,6.998,1
9341,16+ years,Black,Mixed-Race,13.875,0
9342,12-15 years,Other Ethnic Groups,Mixed-Race,18.71,0
9344,Less than 12 years,Black,Same-Race,34.001,0
9346,Less than 12 years,Other Ethnic Groups,Same-Race,6.502,1
9349,12-15 years,Other Ethnic Groups,Same-Race,6.0165,1
9353,12-15 years,Other Ethnic Groups,Same-Race,10.2505,1
9356,12-15 years,Other Ethnic Groups,Mixed-Race,22.749,0
9359,12-15 years,Black,Same-Race,24.999,0
9382,Less than 12 years,Black,Same-Race,12.219,1
9385,12-15 years,Black,Same-Race,17.363,0
9387,Less than 12 years,Black,Mixed-Race,29.999,0
9393,12-15 years,Other Ethnic Groups,Same-Race,24.044,0
9395,16+ years,Other Ethnic Groups,Same-Race,29.7275,1
9397,Less than 12 years,Other Ethnic Groups,Mixed-Race,33.96,0
9409,12-15 years,Black,Same-Race,15.589,0
9418,12-15 years,Black,Same-Race,8.225,0
9419,12-15 years,Other Ethnic Groups,Mixed-Race,15.918,1
9430,Less than 12 years,Black,Mixed-Race,21.774,1
9436,12-15 years,Other Ethnic Groups,Same-Race,11.748,0
9440,16+ years,Other Ethnic Groups,Same-Race,11.748,0
9449,Less than 12 years,Other Ethnic Groups,Same-Race,16.901,0
9458,12-15 years,Other Ethnic Groups,Same-Race,.523,0
9464,12-15 years,Other Ethnic Groups,Same-Race,10.089,0
9466,16+ years,Other Ethnic Groups,Same-Race,19.6715,1
9472,Less than 12 years,Other Ethnic Groups,Same-Race,11.606,0
9483,12-15 years,Other Ethnic Groups,Same-Race,3.748,1
9490,Less than 12 years,Other Ethnic Groups,Same-Race,25.065,1
9493,Less than 12 years,Other Ethnic Groups,Same-Race,43.745,0
9496,12-15 years,Black,Same-Race,46.962,1
9498,Less than 12 years,Other Ethnic Groups,Same-Race,25.4125,1
9502,16+ years,Other Ethnic Groups,Same-Race,33.695,0
9505,Less than 12 years,Other Ethnic Groups,Mixed-Race,46.535,0
9512,12-15 years,Black,Same-Race,6.975,1
9518,16+ years,Black,Same-Race,3.833,1
9525,12-15 years,Other Ethnic Groups,Mixed-Race,14.283,1
9528,12-15 years,Other Ethnic Groups,Mixed-Race,19.896,0
9529,16+ years,Other Ethnic Groups,Same-Race,7.786,0
9534,12-15 years,Other Ethnic Groups,Mixed-Race,31.921,0
9536,12-15 years,Black,Mixed-Race,.4985,1
9542,Less than 12 years,Other Ethnic Groups,Mixed-Race,2.0205,1
9544,Less than 12 years,Other Ethnic Groups,Mixed-Race,21.213,1
9547,12-15 years,Other Ethnic Groups,Same-Race,12,0
9550,12-15 years,Other Ethnic Groups,Same-Race,20.129,0
9552,12-15 years,Other Ethnic Groups,Same-Race,25.166,0
9554,12-15 years,Black,Mixed-Race,2.6285,1
9558,16+ years,Other Ethnic Groups,Mixed-Race,21.952,0
9561,Less than 12 years,Other Ethnic Groups,Same-Race,13.539,1
9563,Less than 12 years,Other Ethnic Groups,Same-Race,12.235,0
9565,Less than 12 years,Black,Same-Race,8.9555,1
9567,Less than 12 years,Other Ethnic Groups,Mixed-Race,60.249,0
9577,12-15 years,Black,Same-Race,7.351,0
9590,12-15 years,Other Ethnic Groups,Mixed-Race,2.1625,1
9601,12-15 years,Black,Same-Race,2.1625,1
9659,Less than 12 years,Other Ethnic Groups,Mixed-Race,19.7915,1
9663,Less than 12 years,Black,Mixed-Race,39.417,0
9666,Less than 12 years,Other Ethnic Groups,Mixed-Race,39.417,0
9667,Less than 12 years,Black,Same-Race,18.585,0
9669,12-15 years,Other Ethnic Groups,Mixed-Race,33.9955,1
9670,12-15 years,Other Ethnic Groups,Mixed-Race,3.756,1
9676,12-15 years,Other Ethnic Groups,Mixed-Race,8.2925,1
9683,12-15 years,Other Ethnic Groups,Mixed-Race,18.212,0
9686,12-15 years,Black,Same-Race,11.751,0
9690,Less than 12 years,Black,Same-Race,13.763,0
9692,12-15 years,Black,Same-Race,12.5515,1
9698,Less than 12 years,Other Ethnic Groups,Mixed-Race,14.319,0
9701,Less than 12 years,Other Ethnic Groups,Mixed-Race,12.747,0
9721,Less than 12 years,Black,Mixed-Race,12.931,0
9723,Less than 12 years,Black,Same-Race,22.0805,1
9725,16+ years,Other Ethnic Groups,Same-Race,34.084,0
9727,Less than 12 years,Other Ethnic Groups,Same-Race,11.296,1
9729,Less than 12 years,Black,Mixed-Race,14.905,0
9733,12-15 years,Black,Mixed-Race,3.261,0
9739,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.102,0
9741,Less than 12 years,Black,Mixed-Race,35.756,0
9746,Less than 12 years,Other Ethnic Groups,Mixed-Race,19.332,0
9752,Less than 12 years,Black,Same-Race,3.808,0
9759,Less than 12 years,Black,Same-Race,5.509,0
9766,12-15 years,Other Ethnic Groups,Same-Race,13.418,1
9768,12-15 years,Other Ethnic Groups,Mixed-Race,16.834,0
9770,Less than 12 years,Black,Same-Race,12,0
9774,Less than 12 years,Other Ethnic Groups,Same-Race,11.303,1
9777,12-15 years,Other Ethnic Groups,Same-Race,6.297,0
9790,12-15 years,Black,Same-Race,2.286,0
9792,16+ years,Other Ethnic Groups,Same-Race,9.618,1
9801,12-15 years,Other Ethnic Groups,Same-Race,2.012,0
9814,Less than 12 years,Black,Mixed-Race,24.961,0
9824,12-15 years,Black,Same-Race,2.617,0
9826,12-15 years,Other Ethnic Groups,Same-Race,40.523,0
9828,12-15 years,Other Ethnic Groups,Same-Race,17.016,0
9830,Less than 12 years,Black,Mixed-Race,42.921,0
9833,Less than 12 years,Other Ethnic Groups,Mixed-Race,42.921,0
9842,12-15 years,Black,Same-Race,2.256,0
9849,12-15 years,Black,Mixed-Race,16.216,0
9857,12-15 years,Black,Same-Race,1.911,0
9859,12-15 years,Black,Same-Race,15.247,0
9868,Less than 12 years,Black,Mixed-Race,28,0
9874,12-15 years,Black,Mixed-Race,1.563,0
9876,12-15 years,Other Ethnic Groups,Same-Race,12.4845,1
9885,12-15 years,Other Ethnic Groups,Same-Race,2.576,0
9888,12-15 years,Other Ethnic Groups,Mixed-Race,15.603,0
9909,12-15 years,Black,Same-Race,6.527,0
9911,12-15 years,Other Ethnic Groups,Same-Race,47.25,0
9918,12-15 years,Other Ethnic Groups,Same-Race,11.751,0
9927,12-15 years,Other Ethnic Groups,Same-Race,16.339,0
9953,12-15 years,Other Ethnic Groups,Same-Race,21.999,0
9959,12-15 years,Black,Mixed-Race,4.7475,1
9965,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.502,0
9966,12-15 years,Other Ethnic Groups,Mixed-Race,14.856,0
9974,12-15 years,Black,Mixed-Race,18.825,0
9997,12-15 years,Other Ethnic Groups,Mixed-Race,17.065,0
10001,12-15 years,Black,Same-Race,28.4985,1
10004,12-15 years,Other Ethnic Groups,Mixed-Race,28.501,0
10007,12-15 years,Other Ethnic Groups,Mixed-Race,36.041,0
10016,12-15 years,Black,Mixed-Race,.539,0
10020,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.841,0
10022,Less than 12 years,Other Ethnic Groups,Mixed-Race,32.164,0
10026,12-15 years,Black,Mixed-Race,5.372,0
10029,12-15 years,Other Ethnic Groups,Same-Race,15.025,0
10031,12-15 years,Other Ethnic Groups,Same-Race,8.512,0
10039,Less than 12 years,Other Ethnic Groups,Mixed-Race,18.998,0
10045,Less than 12 years,Other Ethnic Groups,Mixed-Race,4.4955,1
10050,Less than 12 years,Black,Mixed-Race,17.503,1
10054,16+ years,Other Ethnic Groups,Mixed-Race,4.72,0
10056,Less than 12 years,Other Ethnic Groups,Mixed-Race,24.9995,1
10059,12-15 years,Black,Same-Race,2.245,1
10063,12-15 years,Black,Mixed-Race,19.554,0
10067,12-15 years,Black,Same-Race,11.551,0
10080,12-15 years,Other Ethnic Groups,Mixed-Race,11.551,0
10082,Less than 12 years,Black,Mixed-Race,10.552,1
10089,Less than 12 years,Other Ethnic Groups,Same-Race,20,0
10092,Less than 12 years,Other Ethnic Groups,Mixed-Race,31.792,0
10094,12-15 years,Black,Same-Race,3.923,0
10105,Less than 12 years,Other Ethnic Groups,Mixed-Race,5.5,1
10109,12-15 years,Black,Mixed-Race,24.999,0
10113,Less than 12 years,Other Ethnic Groups,Same-Race,5.5605,1
10117,Less than 12 years,Other Ethnic Groups,Same-Race,4.337,1
10128,Less than 12 years,Black,Same-Race,.621,0
10130,Less than 12 years,Black,Same-Race,20.137,0
10134,Less than 12 years,Black,Mixed-Race,3.855,0
10143,Less than 12 years,Black,Mixed-Race,18.4585,1
10160,Less than 12 years,Other Ethnic Groups,Mixed-Race,41.843,0
10166,Less than 12 years,Black,Mixed-Race,14.172,0
10168,Less than 12 years,Other Ethnic Groups,Mixed-Race,13.648,1
10170,Less than 12 years,Black,Same-Race,30.992,0
10182,12-15 years,Black,Same-Race,23.786,0
10196,16+ years,Other Ethnic Groups,Same-Race,7.168,1
10197,Less than 12 years,Other Ethnic Groups,Same-Race,1.498,0
10201,12-15 years,Other Ethnic Groups,Same-Race,22.7185,1
10206,12-15 years,Other Ethnic Groups,Same-Race,6.409,0
10216,12-15 years,Other Ethnic Groups,Same-Race,13.821,0
10217,Less than 12 years,Other Ethnic Groups,Same-Race,.534,0
10222,12-15 years,Other Ethnic Groups,Same-Race,19.877,0
10230,12-15 years,Other Ethnic Groups,Same-Race,13.314,0
10239,12-15 years,Other Ethnic Groups,Same-Race,13.821,0
10242,12-15 years,Other Ethnic Groups,Same-Race,5.919,1
10245,12-15 years,Other Ethnic Groups,Same-Race,42.434,0
10253,12-15 years,Other Ethnic Groups,Same-Race,19.291,1
10256,Less than 12 years,Other Ethnic Groups,Same-Race,38.919,0
10258,Less than 12 years,Black,Mixed-Race,27.86,0
10261,Less than 12 years,Other Ethnic Groups,Same-Race,27.86,0
10265,Less than 12 years,Other Ethnic Groups,Same-Race,6.708,0
10267,Less than 12 years,Black,Same-Race,21.169,0
10270,Less than 12 years,Other Ethnic Groups,Same-Race,3.086,0
10271,Less than 12 years,Other Ethnic Groups,Mixed-Race,8.901,0
10272,Less than 12 years,Other Ethnic Groups,Same-Race,17.585,0
10274,Less than 12 years,Black,Mixed-Race,35.828,0
10282,Less than 12 years,Black,Mixed-Race,16.6055,1
10287,Less than 12 years,Black,Mixed-Race,22.867,0
10294,Less than 12 years,Other Ethnic Groups,Mixed-Race,14.582,0
10297,Less than 12 years,Other Ethnic Groups,Mixed-Race,30.861,0
10305,12-15 years,Black,Mixed-Race,11.759,0
10308,12-15 years,Other Ethnic Groups,Mixed-Race,4.534,0
10316,12-15 years,Black,Mixed-Race,21.7,0
10325,12-15 years,Black,Same-Race,.381,0
10328,12-15 years,Black,Same-Race,8.435,0
10331,Less than 12 years,Other Ethnic Groups,Mixed-Race,47.852,0
10334,12-15 years,Black,Same-Race,2.305,0
10335,Less than 12 years,Black,Same-Race,26.111,0
10338,Less than 12 years,Black,Mixed-Race,13.629,0
10347,12-15 years,Other Ethnic Groups,Same-Race,5.96,0
10349,12-15 years,Other Ethnic Groups,Same-Race,1.5445,1
10357,Less than 12 years,Other Ethnic Groups,Same-Race,19.2525,1
10361,Less than 12 years,Other Ethnic Groups,Same-Race,4.999,1
10366,12-15 years,Other Ethnic Groups,Same-Race,4.843,0
10400,12-15 years,Other Ethnic Groups,Same-Race,4.843,0
10406,Less than 12 years,Other Ethnic Groups,Same-Race,19.064,0
10411,12-15 years,Other Ethnic Groups,Same-Race,6.7515,1
10432,12-15 years,Other Ethnic Groups,Same-Race,26.103,0
10442,16+ years,Black,Same-Race,4.307,0
10445,12-15 years,Black,Same-Race,17.577,1
10457,Less than 12 years,Black,Mixed-Race,21.227,0
10459,Less than 12 years,Other Ethnic Groups,Mixed-Race,19.54,1
10463,12-15 years,Black,Mixed-Race,4.6595,1
10468,Less than 12 years,Black,Same-Race,2.1435,1
10483,Less than 12 years,Black,Same-Race,7.751,0
10488,12-15 years,Black,Same-Race,5.604,0
10496,16+ years,Other Ethnic Groups,Mixed-Race,5.807,1
10499,12-15 years,Other Ethnic Groups,Mixed-Race,5.5085,1
10503,Less than 12 years,Black,Mixed-Race,6.021,0
10507,Less than 12 years,Other Ethnic Groups,Mixed-Race,23.001,1
10513,12-15 years,Black,Mixed-Race,16.668,1
10515,12-15 years,Other Ethnic Groups,Same-Race,16.668,1
10521,16+ years,Black,Mixed-Race,2.998,1
10528,12-15 years,Other Ethnic Groups,Mixed-Race,1.038,0
10536,Less than 12 years,Black,Same-Race,2.971,0
10543,12-15 years,Other Ethnic Groups,Same-Race,53.142,0
10546,16+ years,Other Ethnic Groups,Same-Race,11.792,0
10555,Less than 12 years,Other Ethnic Groups,Same-Race,.923,0
10565,Less than 12 years,Black,Mixed-Race,2.938,0
10573,Less than 12 years,Other Ethnic Groups,Mixed-Race,9.8,0
10589,12-15 years,Other Ethnic Groups,Same-Race,4,1
10593,12-15 years,Other Ethnic Groups,Same-Race,18.127,0
10605,12-15 years,Other Ethnic Groups,Mixed-Race,20.991,0
10610,12-15 years,Other Ethnic Groups,Same-Race,38.428,0
10614,12-15 years,Other Ethnic Groups,Same-Race,15.871,0
10620,Less than 12 years,Other Ethnic Groups,Mixed-Race,2.168,1
10627,12-15 years,Black,Same-Race,21.593,0
10637,12-15 years,Black,Same-Race,21.095,0
10639,Less than 12 years,Black,Mixed-Race,11.028,1
10650,12-15 years,Other Ethnic Groups,Same-Race,1.448,0
10656,12-15 years,Other Ethnic Groups,Same-Race,10.168,1
10659,16+ years,Other Ethnic Groups,Same-Race,28.17,0
10662,Less than 12 years,Other Ethnic Groups,Mixed-Race,22.47,0
10680,12-15 years,Black,Same-Race,6.146,0
10687,Less than 12 years,Black,Mixed-Race,2.9155,1
10691,Less than 12 years,Other Ethnic Groups,Mixed-Race,2.9625,1
10699,12-15 years,Other Ethnic Groups,Mixed-Race,6.9185,1
10704,12-15 years,Black,Mixed-Race,15.195,0
10718,12-15 years,Other Ethnic Groups,Same-Race,.427,1
10722,12-15 years,Other Ethnic Groups,Same-Race,13.051,0
10729,12-15 years,Other Ethnic Groups,Same-Race,14.472,0
10738,12-15 years,Other Ethnic Groups,Same-Race,17.117,0
10740,Less than 12 years,Black,Mixed-Race,39.803,0
10747,Less than 12 years,Other Ethnic Groups,Mixed-Race,25.166,0
10754,12-15 years,Other Ethnic Groups,Mixed-Race,9.5,1
10762,12-15 years,Black,Mixed-Race,5.339,1
10764,12-15 years,Other Ethnic Groups,Same-Race,13.254,1
10765,Less than 12 years,Black,Mixed-Race,11.748,0
10768,12-15 years,Other Ethnic Groups,Same-Race,5.588,1
10773,12-15 years,Other Ethnic Groups,Same-Race,.5885,1
10786,12-15 years,Other Ethnic Groups,Same-Race,.4985,1
10797,12-15 years,Black,Mixed-Race,22.973,0
10803,12-15 years,Other Ethnic Groups,Mixed-Race,1.763,0
10806,12-15 years,Other Ethnic Groups,Mixed-Race,43.097,0
10811,12-15 years,Black,Same-Race,10.858,0
10813,Less than 12 years,Black,Mixed-Race,2.9975,1
10816,12-15 years,Black,Mixed-Race,8.0025,1
10827,12-15 years,Black,Mixed-Race,22.502,0
10830,Less than 12 years,Other Ethnic Groups,Mixed-Race,57.415,0
10832,12-15 years,Black,Mixed-Race,18.9155,1
10838,12-15 years,Other Ethnic Groups,Same-Race,8.534,0
10839,12-15 years,Other Ethnic Groups,Same-Race,1.7275,1
10844,Less than 12 years,Other Ethnic Groups,Mixed-Race,21.722,0
10862,Less than 12 years,Black,Same-Race,4.92,0
10873,Less than 12 years,Other Ethnic Groups,Same-Race,52.14,0
10893,12-15 years,Black,Same-Race,15.217,0
10899,12-15 years,Other Ethnic Groups,Mixed-Race,8.983,1
10911,12-15 years,Black,Same-Race,8.608,0
10914,12-15 years,Black,Same-Race,1.098,0
10919,Less than 12 years,Other Ethnic Groups,Same-Race,14.067,0
10923,Less than 12 years,Other Ethnic Groups,Same-Race,14.067,0
10926,Less than 12 years,Other Ethnic Groups,Mixed-Race,50.251,0
10928,Less than 12 years,Other Ethnic Groups,Mixed-Race,16.419,0
10932,12-15 years,Other Ethnic Groups,Same-Race,23.034,0
10937,12-15 years,Other Ethnic Groups,Same-Race,12.304,0
10939,12-15 years,Other Ethnic Groups,Same-Race,17.013,0
10946,12-15 years,Other Ethnic Groups,Same-Race,30.2475,1
10948,Less than 12 years,Other Ethnic Groups,Same-Race,35.181,0
10953,12-15 years,Other Ethnic Groups,Same-Race,.832,0
10958,12-15 years,Other Ethnic Groups,Same-Race,5.695,0
10960,Less than 12 years,Black,Same-Race,17.1965,1
10962,12-15 years,Black,Same-Race,19.409,0
10977,Less than 12 years,Black,Same-Race,49.687,0
10981,Less than 12 years,Black,Mixed-Race,10.001,0
10984,Less than 12 years,Other Ethnic Groups,Mixed-Race,15.997,0
10988,12-15 years,Other Ethnic Groups,Same-Race,10.338,1
10998,12-15 years,Other Ethnic Groups,Same-Race,5.0475,1
11000,Less than 12 years,Other Ethnic Groups,Mixed-Race,17.6265,1
11003,12-15 years,Black,Mixed-Race,16.093,0
11010,12-15 years,Black,Mixed-Race,12.602,0
11032,Less than 12 years,Other Ethnic Groups,Mixed-Race,52.794,0
11064,12-15 years,Black,Mixed-Race,16.586,1
11066,12-15 years,Black,Same-Race,4.454,0
11077,Less than 12 years,Black,Mixed-Race,11.546,0
11080,Less than 12 years,Other Ethnic Groups,Mixed-Race,50.182,0
11084,Less than 12 years,Other Ethnic Groups,Same-Race,35.001,0
11092,12-15 years,Other Ethnic Groups,Same-Race,2.472,0
11094,Less than 12 years,Black,Mixed-Race,34.459,0
11097,Less than 12 years,Other Ethnic Groups,Mixed-Race,34.459,0
11102,12-15 years,Black,Same-Race,11.173,0
11108,Less than 12 years,Other Ethnic Groups,Mixed-Race,10.094,0
11115,12-15 years,Black,Same-Race,10.094,0
11117,Less than 12 years,Black,Same-Race,42.746,0
11127,Less than 12 years,Black,Same-Race,3.89,0
11138,12-15 years,Black,Same-Race,14.125,0
11140,Less than 12 years,Black,Mixed-Race,27.499,0
11146,Less than 12 years,Black,Mixed-Race,3.305,0
11149,Less than 12 years,Other Ethnic Groups,Mixed-Race,48.246,0
11153,Less than 12 years,Other Ethnic Groups,Mixed-Race,9.3335,1
11161,Less than 12 years,Black,Mixed-Race,14.535,0
11181,16+ years,Other Ethnic Groups,Same-Race,10.992,0
11184,12-15 years,Black,Mixed-Race,12,1
11223,12-15 years,Other Ethnic Groups,Mixed-Race,30.88,0
11227,12-15 years,Black,Same-Race,4.526,0
11234,16+ years,Other Ethnic Groups,Mixed-Race,11.765,0
11244,Less than 12 years,Black,Mixed-Race,2.3545,1
11261,12-15 years,Other Ethnic Groups,Same-Race,2.305,0
11268,12-15 years,Other Ethnic Groups,Same-Race,.945,0
11270,Less than 12 years,Black,Mixed-Race,49.919,0
11275,12-15 years,Black,Same-Race,4.252,1
11297,Less than 12 years,Black,Mixed-Race,14.5325,1
11315,Less than 12 years,Other Ethnic Groups,Mixed-Race,.4985,1
11331,12-15 years,Black,Mixed-Race,11.477,1
11334,12-15 years,Black,Same-Race,10.352,0
11376,12-15 years,Other Ethnic Groups,Same-Race,3.376,0
11381,Less than 12 years,Other Ethnic Groups,Same-Race,13.333,0
11386,12-15 years,Other Ethnic Groups,Same-Race,5.2075,1
11393,12-15 years,Other Ethnic Groups,Same-Race,5.029,0
11395,Less than 12 years,Other Ethnic Groups,Same-Race,8.0435,1
11397,Less than 12 years,Black,Mixed-Race,26.311,0
11402,12-15 years,Black,Same-Race,6.207,0
11407,Less than 12 years,Black,Mixed-Race,4.6625,1
11412,12-15 years,Black,Same-Race,26.138,0
11414,Less than 12 years,Black,Same-Race,16.205,0
11417,Less than 12 years,Other Ethnic Groups,Mixed-Race,54.251,0
11421,Less than 12 years,Black,Mixed-Race,17.15,0
11428,12-15 years,Black,Same-Race,5.191,1
11432,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.9455,1
11438,12-15 years,Black,Mixed-Race,11.028,0
11451,12-15 years,Black,Same-Race,18.823,0
11469,12-15 years,Other Ethnic Groups,Same-Race,7.5115,1
11471,Less than 12 years,Other Ethnic Groups,Same-Race,6.001,0
11478,Less than 12 years,Black,Mixed-Race,24.611,1
11483,12-15 years,Black,Mixed-Race,4.066,0
11492,12-15 years,Other Ethnic Groups,Mixed-Race,6.604,0
11493,12-15 years,Other Ethnic Groups,Same-Race,4.419,1
11495,12-15 years,Black,Same-Race,7.003,0
11514,Less than 12 years,Black,Same-Race,5.9465,1
11516,Less than 12 years,Black,Same-Race,1.9305,1
11527,Less than 12 years,Black,Mixed-Race,14.998,0
11536,Less than 12 years,Other Ethnic Groups,Mixed-Race,35.455,0
11545,Less than 12 years,Black,Same-Race,16.999,0
11550,16+ years,Other Ethnic Groups,Same-Race,19.168,0
11558,12-15 years,Other Ethnic Groups,Same-Race,6.264,0
11559,Less than 12 years,Other Ethnic Groups,Same-Race,2.1795,1
11562,Less than 12 years,Other Ethnic Groups,Same-Race,1.5825,1
11571,12-15 years,Other Ethnic Groups,Mixed-Race,.835,0
11576,Less than 12 years,Black,Mixed-Race,3.888,0
11579,Less than 12 years,Other Ethnic Groups,Same-Race,22.6245,1
11581,Less than 12 years,Other Ethnic Groups,Same-Race,23.428,1
11583,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.0005,1
11586,12-15 years,Black,Same-Race,4.057,0
11599,Less than 12 years,Other Ethnic Groups,Same-Race,17.906,0
11610,12-15 years,Other Ethnic Groups,Same-Race,18.73,0
11620,12-15 years,Other Ethnic Groups,Same-Race,15.362,0
11646,Less than 12 years,Other Ethnic Groups,Same-Race,15.362,0
11648,Less than 12 years,Other Ethnic Groups,Mixed-Race,8.789,0
